121520 | wpb 3275.2 | bsz 176.5 | num_updates 68947 | best_loss 2.078
2024-02-05 21:30:18 | INFO | fairseq.checkpoint_utils | Preparing to save checkpoint for epoch 17 @ 68947 updates
2024-02-05 22:43:48 | INFO | train_inner | epoch 033:   2918 / 4056 loss=1.792, nll_loss=0.194, ppl=1.14, wps=58045.9, ups=14.68, wpb=3953.7, bsz=219.8, num_updates=132700, lr=8.6809e-05, gnorm=0.47, loss_scale=8, train_wall=7, gb_free=29.8, wall=9288
2024-02-05 22:43:55 | INFO | train_inner | epoch 033:   3018 / 4056 loss=1.794, nll_loss=0.196, ppl=1.15, wps=58672.8, ups=14.88, wpb=3943.2, bsz=199.2, num_updates=132800, lr=8.67763e-05, gnorm=0.464, loss_scale=8, train_wall=6, gb_free=29.7, wall=9294
2024-02-05 22:44:02 | INFO | train_inner | epoch 033:   3118 / 4056 loss=1.802, nll_loss=0.205, ppl=1.15, wps=57934.9, ups=14.72, wpb=3936, bsz=198.1, num_updates=132900, lr=8.67436e-05, gnorm=0.595, loss_scale=8, train_wall=6, gb_free=29.7, wall=9301
2024-02-05 22:44:08 | INFO | train_inner | epoch 033:   3218 / 4056 loss=1.797, nll_loss=0.199, ppl=1.15, wps=58586, ups=14.78, wpb=3963.1, bsz=202.1, num_updates=133000, lr=8.6711e-05, gnorm=0.56, loss_scale=8, train_wall=6, gb_free=29.7, wall=9308
2024-02-05 22:44:15 | INFO | train_inner | epoch 033:   3318 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=58290.7, ups=14.82, wpb=3933.5, bsz=198.9, num_updates=133100, lr=8.66784e-05, gnorm=0.478, loss_scale=8, train_wall=6, gb_free=29.7, wall=9315
2024-02-05 22:44:22 | INFO | train_inner | epoch 033:   3418 / 4056 loss=1.795, nll_loss=0.197, ppl=1.15, wps=58681.4, ups=14.93, wpb=3930, bsz=198.6, num_updates=133200, lr=8.66459e-05, gnorm=0.436, loss_scale=8, train_wall=6, gb_free=29.8, wall=9321
2024-02-05 22:44:29 | INFO | train_inner | epoch 033:   3518 / 4056 loss=1.798, nll_loss=0.2, ppl=1.15, wps=57833.7, ups=14.78, wpb=3911.8, bsz=195.8, num_updates=133300, lr=8.66134e-05, gnorm=0.477, loss_scale=8, train_wall=6, gb_free=29.9, wall=9328
2024-02-05 22:44:35 | INFO | train_inner | epoch 033:   3618 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=57389.9, ups=14.72, wpb=3899.5, bsz=205.6, num_updates=133400, lr=8.65809e-05, gnorm=0.458, loss_scale=8, train_wall=6, gb_free=29.7, wall=9335
2024-02-05 22:44:42 | INFO | train_inner | epoch 033:   3718 / 4056 loss=1.801, nll_loss=0.204, ppl=1.15, wps=57730.7, ups=14.74, wpb=3916.9, bsz=213.4, num_updates=133500, lr=8.65485e-05, gnorm=0.491, loss_scale=8, train_wall=6, gb_free=29.8, wall=9342
2024-02-05 22:44:49 | INFO | train_inner | epoch 033:   3818 / 4056 loss=1.801, nll_loss=0.204, ppl=1.15, wps=58554.3, ups=14.83, wpb=3947.9, bsz=203.4, num_updates=133600, lr=8.65161e-05, gnorm=0.461, loss_scale=8, train_wall=6, gb_free=29.7, wall=9348
2024-02-05 22:44:56 | INFO | train_inner | epoch 033:   3918 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=58826.4, ups=14.82, wpb=3969.7, bsz=211.1, num_updates=133700, lr=8.64837e-05, gnorm=0.483, loss_scale=8, train_wall=6, gb_free=29.7, wall=9355
2024-02-05 22:45:02 | INFO | train_inner | epoch 033:   4018 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58169.4, ups=14.69, wpb=3959.9, bsz=224.1, num_updates=133800, lr=8.64514e-05, gnorm=0.505, loss_scale=8, train_wall=7, gb_free=29.7, wall=9362
2024-02-05 22:45:05 | INFO | fairseq_cli.train | begin validation on "valid" subset
2024-02-05 22:45:05 | INFO | fairseq.tasks.fairseq_task | can_reuse_epoch_itr = True
2024-02-05 22:45:07 | INFO | valid | epoch 033 | valid on 'valid' subset | loss 2.134 | nll_loss 0.422 | ppl 1.34 | wps 129411 | wpb 3275.2 | bsz 176.5 | num_updates 133838 | best_loss 2.078
2024-02-05 22:45:07 | INFO | fairseq.checkpoint_utils | Preparing to save checkpoint for epoch 33 @ 133838 updates
2024-02-05 22:45:07 | INFO | fairseq.trainer | Saving checkpoint to /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint33.pt
2024-02-05 22:45:08 | INFO | fairseq.trainer | Finished saving checkpoint to /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint33.pt
2024-02-05 22:45:10 | INFO | fairseq.checkpoint_utils | Saved checkpoint /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint33.pt (epoch 33 @ 133838 updates, score 2.134) (writing took 2.342517564073205 seconds)
2024-02-05 22:45:10 | INFO | fairseq_cli.train | end of epoch 33 (average epoch stats below)
2024-02-05 22:45:10 | INFO | train | epoch 033 | loss 1.797 | nll_loss 0.2 | ppl 1.15 | wps 56418.3 | ups 14.32 | wpb 3939.7 | bsz 205.9 | num_updates 133838 | lr 8.64391e-05 | gnorm 0.485 | loss_scale 8 | train_wall 262 | gb_free 29.8 | wall 9369
2024-02-05 22:45:10 | INFO | fairseq.tasks.fairseq_task | can_reuse_epoch_itr = True
2024-02-05 22:45:10 | INFO | fairseq.data.iterators | grouped total_num_itrs = 4056
2024-02-05 22:45:10 | INFO | fairseq.trainer | begin training epoch 34
2024-02-05 22:45:10 | INFO | fairseq_cli.train | Start iterating over samples
2024-02-05 22:45:14 | INFO | train_inner | epoch 034:     62 / 4056 loss=1.796, nll_loss=0.198, ppl=1.15, wps=33996.5, ups=8.67, wpb=3919.7, bsz=201.4, num_updates=133900, lr=8.64191e-05, gnorm=0.432, loss_scale=8, train_wall=6, gb_free=29.8, wall=9374
2024-02-05 22:45:21 | INFO | train_inner | epoch 034:    162 / 4056 loss=1.795, nll_loss=0.197, ppl=1.15, wps=58348.9, ups=14.96, wpb=3900.4, bsz=209.4, num_updates=134000, lr=8.63868e-05, gnorm=0.534, loss_scale=8, train_wall=6, gb_free=29.7, wall=9380
2024-02-05 22:45:27 | INFO | train_inner | epoch 034:    262 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=57828.7, ups=14.73, wpb=3926.9, bsz=202.1, num_updates=134100, lr=8.63546e-05, gnorm=0.466, loss_scale=8, train_wall=6, gb_free=29.7, wall=9387
2024-02-05 22:45:34 | INFO | train_inner | epoch 034:    362 / 4056 loss=1.795, nll_loss=0.197, ppl=1.15, wps=57508.6, ups=14.75, wpb=3898.3, bsz=207.6, num_updates=134200, lr=8.63224e-05, gnorm=0.44, loss_scale=8, train_wall=6, gb_free=29.8, wall=9394
2024-02-05 22:45:41 | INFO | train_inner | epoch 034:    462 / 4056 loss=1.794, nll_loss=0.196, ppl=1.15, wps=58010.3, ups=14.67, wpb=3954.8, bsz=209.3, num_updates=134300, lr=8.62903e-05, gnorm=0.431, loss_scale=8, train_wall=6, gb_free=29.7, wall=9401
2024-02-05 22:45:48 | INFO | train_inner | epoch 034:    562 / 4056 loss=1.792, nll_loss=0.194, ppl=1.14, wps=58620.8, ups=14.89, wpb=3936, bsz=212.3, num_updates=134400, lr=8.62582e-05, gnorm=0.515, loss_scale=8, train_wall=6, gb_free=29.8, wall=9407
2024-02-05 22:45:55 | INFO | train_inner | epoch 034:    662 / 4056 loss=1.793, nll_loss=0.196, ppl=1.15, wps=57729.7, ups=14.67, wpb=3936, bsz=213.6, num_updates=134500, lr=8.62261e-05, gnorm=0.472, loss_scale=8, train_wall=7, gb_free=29.8, wall=9414
2024-02-05 22:46:01 | INFO | train_inner | epoch 034:    762 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=57751.4, ups=14.81, wpb=3900.3, bsz=205, num_updates=134600, lr=8.61941e-05, gnorm=0.522, loss_scale=8, train_wall=6, gb_free=29.7, wall=9421
2024-02-05 22:46:08 | INFO | train_inner | epoch 034:    862 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58375.4, ups=14.8, wpb=3943.8, bsz=209.5, num_updates=134700, lr=8.61621e-05, gnorm=0.431, loss_scale=8, train_wall=6, gb_free=29.8, wall=9428
2024-02-05 22:46:15 | INFO | train_inner | epoch 034:    962 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=59094.9, ups=14.89, wpb=3967.8, bsz=201.7, num_updates=134800, lr=8.61301e-05, gnorm=0.541, loss_scale=8, train_wall=6, gb_free=29.8, wall=9434
2024-02-05 22:46:22 | INFO | train_inner | epoch 034:   1062 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=57717.5, ups=14.74, wpb=3916.7, bsz=213.8, num_updates=134900, lr=8.60982e-05, gnorm=0.463, loss_scale=8, train_wall=6, gb_free=29.8, wall=9441
2024-02-05 22:46:28 | INFO | train_inner | epoch 034:   1162 / 4056 loss=1.795, nll_loss=0.197, ppl=1.15, wps=57679.2, ups=14.76, wpb=3908.7, bsz=205, num_updates=135000, lr=8.60663e-05, gnorm=0.432, loss_scale=8, train_wall=6, gb_free=29.8, wall=9448
2024-02-05 22:46:35 | INFO | train_inner | epoch 034:   1262 / 4056 loss=1.798, nll_loss=0.2, ppl=1.15, wps=57598.2, ups=14.77, wpb=3900, bsz=198.3, num_updates=135100, lr=8.60344e-05, gnorm=0.508, loss_scale=8, train_wall=6, gb_free=29.8, wall=9455
2024-02-05 22:46:42 | INFO | train_inner | epoch 034:   1362 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=58376.3, ups=14.77, wpb=3951.8, bsz=198.6, num_updates=135200, lr=8.60026e-05, gnorm=0.501, loss_scale=8, train_wall=6, gb_free=29.8, wall=9461
2024-02-05 22:46:49 | INFO | train_inner | epoch 034:   1462 / 4056 loss=1.791, nll_loss=0.193, ppl=1.14, wps=58908.1, ups=14.83, wpb=3973, bsz=202.2, num_updates=135300, lr=8.59708e-05, gnorm=0.377, loss_scale=8, train_wall=6, gb_free=29.8, wall=9468
2024-02-05 22:46:55 | INFO | train_inner | epoch 034:   1562 / 4056 loss=1.795, nll_loss=0.197, ppl=1.15, wps=57961.2, ups=14.69, wpb=3946.6, bsz=208.9, num_updates=135400, lr=8.59391e-05, gnorm=0.466, loss_scale=8, train_wall=6, gb_free=29.8, wall=9475
2024-02-05 22:47:02 | INFO | train_inner | epoch 034:   1662 / 4056 loss=1.8, nll_loss=0.203, ppl=1.15, wps=58389, ups=14.85, wpb=3931.1, bsz=204.6, num_updates=135500, lr=8.59074e-05, gnorm=0.513, loss_scale=8, train_wall=6, gb_free=29.7, wall=9482
2024-02-05 22:47:09 | INFO | train_inner | epoch 034:   1762 / 4056 loss=1.797, nll_loss=0.199, ppl=1.15, wps=58414.4, ups=14.86, wpb=3930.5, bsz=201.6, num_updates=135600, lr=8.58757e-05, gnorm=0.498, loss_scale=8, train_wall=6, gb_free=29.7, wall=9488
2024-02-05 22:47:16 | INFO | train_inner | epoch 034:   1862 / 4056 loss=1.799, nll_loss=0.202, ppl=1.15, wps=58494.6, ups=14.83, wpb=3943.3, bsz=201.4, num_updates=135700, lr=8.5844e-05, gnorm=0.456, loss_scale=8, train_wall=6, gb_free=29.8, wall=9495
2024-02-05 22:47:22 | INFO | train_inner | epoch 034:   1962 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=58169, ups=14.72, wpb=3951.2, bsz=202.9, num_updates=135800, lr=8.58124e-05, gnorm=0.501, loss_scale=8, train_wall=6, gb_free=29.9, wall=9502
2024-02-05 22:47:29 | INFO | train_inner | epoch 034:   2062 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=58170.8, ups=14.77, wpb=3939.7, bsz=201.7, num_updates=135900, lr=8.57808e-05, gnorm=0.455, loss_scale=8, train_wall=6, gb_free=29.8, wall=9509
2024-02-05 22:47:36 | INFO | train_inner | epoch 034:   2162 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=59133.8, ups=14.83, wpb=3988.5, bsz=209.1, num_updates=136000, lr=8.57493e-05, gnorm=0.467, loss_scale=8, train_wall=6, gb_free=29.8, wall=9516
2024-02-05 22:47:43 | INFO | train_inner | epoch 034:   2262 / 4056 loss=1.793, nll_loss=0.196, ppl=1.15, wps=58839.4, ups=14.86, wpb=3960.4, bsz=206.4, num_updates=136100, lr=8.57178e-05, gnorm=0.457, loss_scale=8, train_wall=6, gb_free=29.8, wall=9522
2024-02-05 22:47:50 | INFO | train_inner | epoch 034:   2362 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58278, ups=14.7, wpb=3965.3, bsz=212, num_updates=136200, lr=8.56863e-05, gnorm=0.448, loss_scale=8, train_wall=6, gb_free=29.8, wall=9529
2024-02-05 22:47:56 | INFO | train_inner | epoch 034:   2462 / 4056 loss=1.791, nll_loss=0.194, ppl=1.14, wps=58615.4, ups=14.74, wpb=3976.8, bsz=223.8, num_updates=136300, lr=8.56549e-05, gnorm=0.436, loss_scale=8, train_wall=6, gb_free=29.8, wall=9536
2024-02-05 22:48:03 | INFO | train_inner | epoch 034:   2562 / 4056 loss=1.799, nll_loss=0.202, ppl=1.15, wps=58488.8, ups=14.8, wpb=3951.5, bsz=205.2, num_updates=136400, lr=8.56235e-05, gnorm=0.476, loss_scale=8, train_wall=6, gb_free=29.7, wall=9543
2024-02-05 22:48:10 | INFO | train_inner | epoch 034:   2662 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=59115.7, ups=14.94, wpb=3956.8, bsz=198.9, num_updates=136500, lr=8.55921e-05, gnorm=0.527, loss_scale=8, train_wall=6, gb_free=29.7, wall=9549
2024-02-05 22:48:17 | INFO | train_inner | epoch 034:   2762 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58425.5, ups=14.75, wpb=3961.2, bsz=205, num_updates=136600, lr=8.55608e-05, gnorm=0.452, loss_scale=8, train_wall=6, gb_free=29.8, wall=9556
2024-02-05 22:48:23 | INFO | train_inner | epoch 034:   2862 / 4056 loss=1.799, nll_loss=0.202, ppl=1.15, wps=58016.6, ups=14.72, wpb=3942.6, bsz=203, num_updates=136700, lr=8.55295e-05, gnorm=0.525, loss_scale=8, train_wall=6, gb_free=29.8, wall=9563
2024-02-05 22:48:30 | INFO | train_inner | epoch 034:   2962 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=57958.7, ups=14.85, wpb=3903.1, bsz=201.2, num_updates=136800, lr=8.54982e-05, gnorm=0.478, loss_scale=8, train_wall=6, gb_free=29.7, wall=9570
2024-02-05 22:48:37 | INFO | train_inner | epoch 034:   3062 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58742.5, ups=14.81, wpb=3965.2, bsz=209.8, num_updates=136900, lr=8.5467e-05, gnorm=0.47, loss_scale=8, train_wall=6, gb_free=29.8, wall=9576
2024-02-05 22:48:44 | INFO | train_inner | epoch 034:   3162 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=58423.6, ups=14.76, wpb=3959, bsz=209.4, num_updates=137000, lr=8.54358e-05, gnorm=0.53, loss_scale=8, train_wall=6, gb_free=29.8, wall=9583
2024-02-05 22:48:50 | INFO | train_inner | epoch 034:   3262 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=57655.5, ups=14.74, wpb=3910.4, bsz=208.2, num_updates=137100, lr=8.54046e-05, gnorm=0.496, loss_scale=8, train_wall=6, gb_free=29.7, wall=9590
2024-02-05 22:48:57 | INFO | train_inner | epoch 034:   3362 / 4056 loss=1.798, nll_loss=0.2, ppl=1.15, wps=58418.4, ups=14.88, wpb=3925.3, bsz=204.6, num_updates=137200, lr=8.53735e-05, gnorm=0.51, loss_scale=8, train_wall=6, gb_free=29.8, wall=9597
2024-02-05 22:49:04 | INFO | train_inner | epoch 034:   3462 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58040.6, ups=14.76, wpb=3932.9, bsz=208.4, num_updates=137300, lr=8.53424e-05, gnorm=0.523, loss_scale=8, train_wall=6, gb_free=29.7, wall=9603
2024-02-05 22:49:11 | INFO | train_inner | epoch 034:   3562 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58583.5, ups=14.86, wpb=3942.2, bsz=209, num_updates=137400, lr=8.53113e-05, gnorm=0.454, loss_scale=8, train_wall=6, gb_free=29.7, wall=9610
2024-02-05 22:49:17 | INFO | train_inner | epoch 034:   3662 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=57657.5, ups=14.72, wpb=3918.1, bsz=196.7, num_updates=137500, lr=8.52803e-05, gnorm=0.454, loss_scale=8, train_wall=6, gb_free=29.8, wall=9617
2024-02-05 22:49:24 | INFO | train_inner | epoch 034:   3762 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=58516.7, ups=14.79, wpb=3956, bsz=204.1, num_updates=137600, lr=8.52493e-05, gnorm=0.525, loss_scale=8, train_wall=6, gb_free=29.7, wall=9624
2024-02-05 22:49:31 | INFO | train_inner | epoch 034:   3862 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=57530.9, ups=14.53, wpb=3959.2, bsz=201.7, num_updates=137700, lr=8.52183e-05, gnorm=0.481, loss_scale=8, train_wall=7, gb_free=29.8, wall=9631
2024-02-05 22:49:38 | INFO | train_inner | epoch 034:   3962 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=58494.6, ups=14.94, wpb=3916.5, bsz=207.4, num_updates=137800, lr=8.51874e-05, gnorm=0.487, loss_scale=8, train_wall=6, gb_free=29.7, wall=9637
2024-02-05 22:49:44 | INFO | fairseq_cli.train | begin validation on "valid" subset
2024-02-05 22:49:44 | INFO | fairseq.tasks.fairseq_task | can_reuse_epoch_itr = True
2024-02-05 22:49:46 | INFO | valid | epoch 034 | valid on 'valid' subset | loss 2.131 | nll_loss 0.417 | ppl 1.33 | wps 129108 | wpb 3275.2 | bsz 176.5 | num_updates 137894 | best_loss 2.078
2024-02-05 22:49:46 | INFO | fairseq.checkpoint_utils | Preparing to save checkpoint for epoch 34 @ 137894 updates
2024-02-05 22:49:46 | INFO | fairseq.trainer | Saving checkpoint to /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint34.pt
2024-02-05 22:49:47 | INFO | fairseq.trainer | Finished saving checkpoint to /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint34.pt
2024-02-05 22:49:49 | INFO | fairseq.checkpoint_utils | Saved checkpoint /pfs/work7/workspace/scratch/uxude-MT/train/train_punctuation_covost_enhancement/models/checkpoint34.pt (epoch 34 @ 137894 updates, score 2.131) (writing took 2.276453547878191 seconds)
2024-02-05 22:49:49 | INFO | fairseq_cli.train | end of epoch 34 (average epoch stats below)
2024-02-05 22:49:49 | INFO | train | epoch 034 | loss 1.796 | nll_loss 0.199 | ppl 1.15 | wps 57265.6 | ups 14.54 | wpb 3939.7 | bsz 205.9 | num_updates 137894 | lr 8.51584e-05 | gnorm 0.48 | loss_scale 8 | train_wall 262 | gb_free 29.8 | wall 9648
2024-02-05 22:49:49 | INFO | fairseq.tasks.fairseq_task | can_reuse_epoch_itr = True
2024-02-05 22:49:49 | INFO | fairseq.data.iterators | grouped total_num_itrs = 4056
2024-02-05 22:49:49 | INFO | fairseq.trainer | begin training epoch 35
2024-02-05 22:49:49 | INFO | fairseq_cli.train | Start iterating over samples
2024-02-05 22:49:49 | INFO | train_inner | epoch 035:      6 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=34551.4, ups=8.72, wpb=3962.8, bsz=205.5, num_updates=137900, lr=8.51565e-05, gnorm=0.513, loss_scale=8, train_wall=6, gb_free=29.8, wall=9649
2024-02-05 22:49:56 | INFO | train_inner | epoch 035:    106 / 4056 loss=1.796, nll_loss=0.198, ppl=1.15, wps=58406.7, ups=14.75, wpb=3959, bsz=195.8, num_updates=138000, lr=8.51257e-05, gnorm=0.449, loss_scale=8, train_wall=6, gb_free=29.7, wall=9656
2024-02-05 22:50:03 | INFO | train_inner | epoch 035:    206 / 4056 loss=1.798, nll_loss=0.2, ppl=1.15, wps=58626.3, ups=14.92, wpb=3929.9, bsz=199.4, num_updates=138100, lr=8.50948e-05, gnorm=0.492, loss_scale=8, train_wall=6, gb_free=29.8, wall=9662
2024-02-05 22:50:09 | INFO | train_inner | epoch 035:    306 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58539.2, ups=14.83, wpb=3947.4, bsz=208.2, num_updates=138200, lr=8.5064e-05, gnorm=0.43, loss_scale=8, train_wall=6, gb_free=29.8, wall=9669
2024-02-05 22:50:16 | INFO | train_inner | epoch 035:    406 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=58416.8, ups=14.76, wpb=3956.7, bsz=207.4, num_updates=138300, lr=8.50333e-05, gnorm=0.469, loss_scale=8, train_wall=6, gb_free=29.8, wall=9676
2024-02-05 22:50:23 | INFO | train_inner | epoch 035:    506 / 4056 loss=1.797, nll_loss=0.199, ppl=1.15, wps=58799.1, ups=14.84, wpb=3962.9, bsz=206.6, num_updates=138400, lr=8.50026e-05, gnorm=0.572, loss_scale=8, train_wall=6, gb_free=29.8, wall=9682
2024-02-05 22:50:30 | INFO | train_inner | epoch 035:    606 / 4056 loss=1.798, nll_loss=0.201, ppl=1.15, wps=58240, ups=14.89, wpb=3910.7, bsz=200.8, num_updates=138500, lr=8.49719e-05, gnorm=0.48, loss_scale=8, train_wall=6, gb_free=29.9, wall=9689
2024-02-05 22:50:36 | INFO | train_inner | epoch 035:    706 / 4056 loss=1.794, nll_loss=0.196, ppl=1.15, wps=58820.4, ups=14.89, wpb=3949.4, bsz=207.5, num_updates=138600, lr=8.49412e-05, gnorm=0.418, loss_scale=8, train_wall=6, gb_free=29.8, wall=9696
2024-02-05 22:50:43 | INFO | train_inner | epoch 035:    806 / 4056 loss=1.792, nll_loss=0.195, ppl=1.14, wps=57900.8, ups=14.72, wpb=3934.1, bsz=215.8, num_updates=138700, lr=8.49106e-05, gnorm=0.478, loss_scale=8, train_wall=7, gb_free=29.8, wall=9703
2024-02-05 22:50:50 | INFO | train_inner | epoch 035:    906 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58448.2, ups=14.8, wpb=3948.4, bsz=201.3, num_updates=138800, lr=8.488e-05, gnorm=0.482, loss_scale=8, train_wall=6, gb_free=29.8, wall=9709
2024-02-05 22:50:57 | INFO | train_inner | epoch 035:   1006 / 4056 loss=1.793, nll_loss=0.196, ppl=1.15, wps=58141.3, ups=14.74, wpb=3944.7, bsz=202.1, num_updates=138900, lr=8.48494e-05, gnorm=0.48, loss_scale=8, train_wall=6, gb_free=29.7, wall=9716
2024-02-05 22:51:03 | INFO | train_inner | epoch 035:   1106 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=59304.8, ups=14.89, wpb=3981.8, bsz=206.8, num_updates=139000, lr=8.48189e-05, gnorm=0.527, loss_scale=8, train_wall=6, gb_free=29.7, wall=9723
2024-02-05 22:51:10 | INFO | train_inner | epoch 035:   1206 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=57846.7, ups=14.68, wpb=3940.8, bsz=203.5, num_updates=139100, lr=8.47884e-05, gnorm=0.545, loss_scale=8, train_wall=6, gb_free=29.8, wall=9730
2024-02-05 22:51:17 | INFO | train_inner | epoch 035:   1306 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58252.1, ups=14.8, wpb=3935.2, bsz=197.4, num_updates=139200, lr=8.47579e-05, gnorm=0.491, loss_scale=8, train_wall=6, gb_free=29.8, wall=9737
2024-02-05 22:51:24 | INFO | train_inner | epoch 035:   1406 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=57975.3, ups=14.78, wpb=3922.1, bsz=215, num_updates=139300, lr=8.47275e-05, gnorm=0.568, loss_scale=8, train_wall=6, gb_free=29.8, wall=9743
2024-02-05 22:51:30 | INFO | train_inner | epoch 035:   1506 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=58917.7, ups=14.98, wpb=3932.2, bsz=201.3, num_updates=139400, lr=8.46971e-05, gnorm=0.476, loss_scale=8, train_wall=6, gb_free=29.7, wall=9750
2024-02-05 22:51:37 | INFO | train_inner | epoch 035:   1606 / 4056 loss=1.791, nll_loss=0.193, ppl=1.14, wps=58415.4, ups=14.63, wpb=3993.5, bsz=207.4, num_updates=139500, lr=8.46668e-05, gnorm=0.403, loss_scale=8, train_wall=7, gb_free=29.7, wall=9757
2024-02-05 22:51:44 | INFO | train_inner | epoch 035:   1706 / 4056 loss=1.793, nll_loss=0.195, ppl=1.14, wps=57821.7, ups=14.75, wpb=3919.7, bsz=204.5, num_updates=139600, lr=8.46364e-05, gnorm=0.503, loss_scale=8, train_wall=6, gb_free=29.7, wall=9764
2024-02-05 22:51:51 | INFO | train_inner | epoch 035:   1806 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=58586.3, ups=14.79, wpb=3960.3, bsz=207, num_updates=139700, lr=8.46061e-05, gnorm=0.488, loss_scale=8, train_wall=6, gb_free=29.7, wall=9770
2024-02-05 22:51:57 | INFO | train_inner | epoch 035:   1906 / 4056 loss=1.796, nll_loss=0.199, ppl=1.15, wps=58501.9, ups=14.92, wpb=3922.2, bsz=201.8, num_updates=139800, lr=8.45759e-05, gnorm=0.444, loss_scale=8, train_wall=6, gb_free=29.8, wall=9777
2024-02-05 22:52:04 | INFO | train_inner | epoch 035:   2006 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=57622.7, ups=14.72, wpb=3913.3, bsz=202.2, num_updates=139900, lr=8.45456e-05, gnorm=0.537, loss_scale=8, train_wall=6, gb_free=29.8, wall=9784
2024-02-05 22:52:11 | INFO | train_inner | epoch 035:   2106 / 4056 loss=1.795, nll_loss=0.198, ppl=1.15, wps=58409.2, ups=14.79, wpb=3948.8, bsz=203.8, num_updates=140000, lr=8.45154e-05, gnorm=0.475, loss_scale=8, train_wall=6, gb_free=29.7, wall=9791
2024-02-05 22:52:18 | INFO | train_inner | epoch 035:   2206 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=58200.8, ups=14.83, wpb=3925.1, bsz=205.5, num_updates=140100, lr=8.44853e-05, gnorm=0.473, loss_scale=8, train_wall=6, gb_free=29.7, wall=9797
2024-02-05 22:52:25 | INFO | train_inner | epoch 035:   2306 / 4056 loss=1.797, nll_loss=0.2, ppl=1.15, wps=58323.7, ups=14.88, wpb=3920.5, bsz=199.9, num_updates=140200, lr=8.44551e-05, gnorm=0.476, loss_scale=8, train_wall=6, gb_free=29.8, wall=9804
2024-02-05 22:52:31 | INFO | train_inner | epoch 035:   2406 / 4056 loss=1.793, nll_loss=0.196, ppl=1.15, wps=58496.3, ups=14.79, wpb=3954.9, bsz=215.7, num_updates=140300, lr=8.4425e-05, gnorm=0.436, loss_scale=8, train_wall=6, gb_free=29.8, wall=9811
2024-02-05 22:52:38 | INFO | train_inner | epoch 035:   2506 / 4056 loss=1.794, nll_loss=0.197, ppl=1.15, wps=57687.7, ups=14.75, wpb=3911.4, bsz=200.6, num_updates=140400, lr=8.43949e-05, gnorm=0.485, loss_scale=8, train_wall=6, gb_free=29.7, wall=9818
2024-02-05 22:52:45 | INFO | train_inner | epoch 035:   2606 / 4056 loss=1.799, nll_loss=0.202, ppl=1.15, wps=58043.2, ups=14.85, wpb=3907.8, bsz=193, num_updates=140500, lr=8.43649e-05, gnorm=0.548, loss_scale=8, train_wall=6, gb_free=29.8, wall=9824
